7.44126 46.91870 842.10
7.44388 46.91870 834.30
7.44651 46.91870 812.20
7.44914 46.91870 788.90
7.45176 46.91870 735.90
7.34674 46.91686 647.20
7.34937 46.91687 646.50
7.35199 46.91687 638.80
7.35462 46.91687 642.00
7.35724 46.91687 640.30
7.35987 46.91687 594.10
7.36249 46.91688 574.40
7.36512 46.91688 581.30
7.36774 46.91688 608.20
7.37037 46.91688 640.00
7.37300 46.91688 650.10
7.37562 46.91688 660.40
7.37825 46.91689 666.60
7.38087 46.91689 674.00
7.38350 46.91689 672.60
7.38612 46.91689 671.20
7.38875 46.91689 667.30
7.39137 46.91689 659.40
7.39400 46.91689 650.30
7.39663 46.91689 624.30
7.39925 46.91689 603.20
7.40188 46.91690 592.40
7.40450 46.91690 596.20
7.40713 46.91690 605.70
7.40975 46.91690 625.80
7.41238 46.91690 625.60
7.41500 46.91690 631.90
7.41763 46.91690 621.90
7.42025 46.91690 603.40
7.42288 46.91690 592.20
7.42551 46.91690 632.40
7.42813 46.91690 661.80
7.43076 46.91690 687.20
7.43338 46.91690 720.20
7.43601 46.91690 749.00
7.43863 46.91690 801.00
7.44126 46.91690 849.40
7.44388 46.91690 853.50
7.44651 46.91690 833.70
7.44914 46.91690 806.00
7.45176 46.91690 786.30
7.34674 46.91507 650.50
7.34937 46.91507 652.90
7.35199 46.91507 645.30
7.35462 46.91507 626.90
7.35724 46.91507 600.40
7.35987 46.91507 582.80
7.36250 46.91508 573.30
7.36512 46.91508 597.50
7.36775 46.91508 634.70
7.37037 46.91508 648.50
7.37300 46.91508 654.50
7.37562 46.91508 658.90
7.37825 46.91509 656.70
7.38087 46.91509 654.20
7.38350 46.91509 654.50
7.38612 46.91509 657.60
7.38875 46.91509 660.20
7.39138 46.91509 653.70
7.39400 46.91509 637.60
7.39663 46.91509 619.10
7.39925 46.91510 617.80
7.40188 46.91510 614.60
7.40450 46.91510 606.10
7.40713 46.91510 634.30
7.40975 46.91510 642.10
7.41238 46.91510 626.60
7.41500 46.91510 624.20
7.41763 46.91510 622.50
7.42026 46.91510 624.40
7.42288 46.91510 624.30
7.42551 46.91510 611.50
7.42813 46.91510 611.40
7.43076 46.91510 666.20
7.43338 46.91510 702.00
7.43601 46.91510 713.80
7.43863 46.91510 758.70
7.44126 46.91510 780.80
7.44388 46.91510 784.50
7.44651 46.91510 840.10
7.44914 46.91510 838.80
7.45176 46.91510 817.80
7.34675 46.91327 659.60
7.34937 46.91327 658.50
7.35200 46.91327 653.20
7.35462 46.91327 641.90
7.35725 46.91327 625.70
7.35987 46.91328 578.10
7.36250 46.91328 578.50
7.36512 46.91328 607.90
7.36775 46.91328 639.20
7.37037 46.91328 652.70
7.37300 46.91328 657.20
7.37563 46.91329 659.80
7.37825 46.91329 659.10
7.38088 46.91329 654.50
7.38350 46.91329 642.30
7.38613 46.91329 635.70
7.38875 46.91329 631.50
7.39138 46.91329 628.80
7.39400 46.91329 626.20
7.39663 46.91330 614.90
7.39925 46.91330 609.70
7.40188 46.91330 612.10
7.40450 46.91330 639.20
7.40713 46.91330 652.20
7.40975 46.91330 660.20
7.41238 46.91330 651.40
7.41501 46.91330 633.70
7.41763 46.91330 630.90
7.42026 46.91330 646.20
7.42288 46.91330 666.70
7.42551 46.91330 657.40
7.42813 46.91330 624.90
7.43076 46.91330 603.10
7.43338 46.91330 653.80
7.43601 46.91330 671.30
7.43863 46.91330 696.80
7.44126 46.91330 684.30
7.44388 46.91330 773.90
7.44651 46.91330 823.20
7.44913 46.91330 828.80
7.45176 46.91330 817.10
7.34675 46.91147 668.50
7.34937 46.91147 668.10
7.35200 46.91147 662.90
7.35462 46.91147 655.40
7.35725 46.91147 608.30
7.35988 46.91148 576.70
7.36250 46.91148 587.10
7.36513 46.91148 630.10
7.36775 46.91148 650.20
7.37038 46.91148 659.70
7.37300 46.91149 666.20
7.37563 46.91149 666.00
7.37825 46.91149 667.40
7.38088 46.91149 666.20
7.38350 46.91149 662.50
7.38613 46.91149 659.10
7.38875 46.91149 647.40
7.39138 46.91149 632.70
7.39400 46.91150 623.30
7.39663 46.91150 617.50
7.39925 46.91150 611.60
7.40188 46.91150 631.10
7.40451 46.91150 644.00
7.40713 46.91150 649.90
7.40976 46.91150 650.00
7.41238 46.91150 646.60
7.41501 46.91150 641.30
7.41763 46.91150 645.40
7.42026 46.91150 655.20
7.42288 46.91150 660.40
7.42551 46.91150 672.40
7.42813 46.91150 665.00
7.43076 46.91150 613.30
7.43338 46.91150 609.40
7.43601 46.91150 619.10
7.43863 46.91150 631.50
7.44126 46.91150 660.40
7.44388 46.91150 731.20
7.44651 46.91150 763.00
7.44913 46.91150 747.30
7.45176 46.91150 776.40
7.34675 46.90967 671.80
7.34938 46.90967 668.60
7.35200 46.90967 662.80
7.35463 46.90967 647.30
7.35725 46.90968 606.10
7.35988 46.90968 578.00
7.36250 46.90968 599.30
7.36513 46.90968 646.50
7.36775 46.90968 660.90
7.37038 46.90968 669.10
7.37300 46.90969 671.90
7.37563 46.90969 672.40
7.37825 46.90969 679.60
7.38088 46.90969 690.20
7.38350 46.90969 698.50
7.38613 46.90969 689.50
7.38876 46.90969 675.40
7.39138 46.90970 659.20
7.39401 46.90970 635.40
7.39663 46.90970 618.30
7.39926 46.90970 618.60
7.40188 46.90970 630.40
7.40451 46.90970 642.40
7.40713 46.90970 652.50
7.40976 46.90970 669.40
7.41238 46.90970 673.50
7.41501 46.90970 657.20
7.41763 46.90970 659.00
7.42026 46.90970 666.20
7.42288 46.90970 660.90
7.42551 46.90970 642.70
7.42813 46.90970 641.70
7.43076 46.90970 678.40
7.43338 46.90970 672.20
7.43601 46.90971 663.60
7.43863 46.90971 649.10
7.44126 46.90971 629.10
7.44388 46.90970 648.70
7.44651 46.90970 671.70
7.44913 46.90970 670.40
7.45176 46.90970 687.40
7.34676 46.90787 661.00
7.34938 46.90787 657.30
7.35201 46.90787 650.10
7.35463 46.90787 631.30
7.35726 46.90788 601.20
7.35988 46.90788 583.50
7.36251 46.90788 627.20
7.36513 46.90788 655.50
7.36776 46.90788 661.40
7.37038 46.90789 666.10
7.37301 46.90789 673.10
7.37563 46.90789 688.20
7.37826 46.90789 705.60
7.38088 46.90789 713.60
7.38351 46.90789 726.40
7.38613 46.90789 720.90
7.38876 46.90790 702.00
7.39138 46.90790 676.20
7.39401 46.90790 641.10
7.39663 46.90790 627.40
7.39926 46.90790 630.40
7.40188 46.90790 641.10
7.40451 46.90790 649.10
7.40713 46.90790 673.20
7.40976 46.90790 686.60
7.41238 46.90790 671.30
7.41501 46.90790 665.40
7.41763 46.90790 675.30
7.42026 46.90790 688.30
7.42288 46.90790 681.80
7.42551 46.90791 672.40
7.42813 46.90791 707.40
7.43076 46.90791 722.30
7.43338 46.90791 718.80
7.43601 46.90791 723.80
7.43863 46.90791 707.50
7.44126 46.90791 647.80
7.44388 46.90791 636.30
7.44651 46.90791 640.20
7.44913 46.90791 643.10
7.45176 46.90791 636.50
7.45438 46.90790 632.50
7.34676 46.90607 635.40
7.34938 46.90607 632.30
7.35201 46.90607 602.60
7.35463 46.90608 591.60
7.35726 46.90608 584.10
7.35988 46.90608 602.10
7.36251 46.90608 640.30
7.36513 46.90608 654.40
7.36776 46.90608 669.50
7.37038 46.90609 682.10
7.37301 46.90609 684.80
7.37563 46.90609 702.70
7.37826 46.90609 719.90
7.38088 46.90609 734.00
7.38351 46.90609 740.80
7.38613 46.90609 744.30
7.38876 46.90610 733.30
7.39138 46.90610 700.30
7.39401 46.90610 648.10
7.39663 46.90610 633.10
7.39926 46.90610 635.40
7.40188 46.90610 652.80
7.40451 46.90610 659.70
7.40713 46.90610 664.60
7.40976 46.90610 669.40
7.41238 46.90610 672.90
7.41501 46.90610 673.30
7.41763 46.90610 666.60
7.42026 46.90611 681.30
7.42288 46.90611 658.90
7.42551 46.90611 706.30
7.42813 46.90611 738.80
7.43076 46.90611 792.10
7.43338 46.90611 796.30
7.43601 46.90611 747.50
7.43863 46.90611 742.70
7.44126 46.90611 726.10
7.44388 46.90611 674.40
7.44651 46.90611 680.80
7.44913 46.90611 675.60
7.45176 46.90611 688.70
7.34676 46.90427 626.80
7.34939 46.90427 634.40
7.35201 46.90427 622.70
7.35464 46.90428 609.00
7.35726 46.90428 590.20
7.35989 46.90428 631.50
7.36251 46.90428 642.20
7.36514 46.90428 655.20
7.36776 46.90429 670.80
7.37039 46.90429 681.90
7.37301 46.90429 695.60
7.37564 46.90429 716.00
7.37826 46.90429 736.90
7.38089 46.90429 742.60
7.38351 46.90429 748.70
7.38614 46.90430 748.30
7.38876 46.90430 736.00
7.39139 46.90430 712.50
7.39401 46.90430 658.80
7.39664 46.90430 648.90
7.39926 46.90430 648.20
7.40188 46.90430 660.50
7.40451 46.90430 658.50
7.40713 46.90430 659.90
7.40976 46.90430 671.40
7.41238 46.90430 683.70
7.41501 46.90431 694.30
7.41763 46.90431 680.30
7.42026 46.90431 669.90
7.42288 46.90431 665.90
7.42551 46.90431 683.80
7.42813 46.90431 757.60
7.43076 46.90431 847.90
7.43338 46.90431 814.20
7.43601 46.90431 818.70
7.43863 46.90431 814.00
7.44126 46.90431 820.80
7.44388 46.90431 775.10
7.44651 46.90431 693.50
7.44913 46.90431 697.40
7.45176 46.90431 784.40
7.34676 46.90247 650.70
7.34939 46.90247 650.60
7.35201 46.90248 650.20
7.35464 46.90248 599.40
7.35726 46.90248 608.90
7.35989 46.90248 653.10
7.36251 46.90248 663.30
7.36514 46.90249 660.60
7.36776 46.90249 670.30
7.37039 46.90249 682.60
7.37301 46.90249 698.90
7.37564 46.90249 721.90
7.37826 46.90249 730.10
7.38089 46.90249 715.50
7.38351 46.90250 730.10
7.38614 46.90250 721.90
7.38876 46.90250 695.30
7.39139 46.90250 678.80
7.39401 46.90250 662.00
7.39664 46.90250 649.10
7.39926 46.90250 649.80
7.40189 46.90250 656.10
7.40451 46.90250 663.40
7.40714 46.90250 674.70
7.40976 46.90250 687.60
7.41239 46.90251 693.90
7.41501 46.90251 721.00
7.41764 46.90251 686.00
7.42026 46.90251 709.40
7.42288 46.90251 679.50
7.42551 46.90251 706.80
7.42813 46.90251 755.50
7.43076 46.90251 848.40
7.43338 46.90251 844.60
7.43601 46.90251 855.80
7.43863 46.90251 881.80
7.44126 46.90251 856.00
7.44388 46.90251 842.30
7.44651 46.90251 724.70
7.44913 46.90251 700.90
7.45176 46.90251 800.00
7.34677 46.90067 649.00
7.34939 46.90067 648.50
7.35202 46.90068 633.20
7.35464 46.90068 589.60
7.35727 46.90068 631.20
7.35989 46.90068 653.70
7.36252 46.90068 663.00
7.36514 46.90069 658.40
7.36777 46.90069 655.70
7.37039 46.90069 664.90
7.37302 46.90069 681.40
7.37564 46.90069 712.30
7.37826 46.90069 716.40
7.38089 46.90070 681.50
7.38351 46.90070 676.80
7.38614 46.90070 678.20
7.38876 46.90070 677.60
7.39139 46.90070 680.70
7.39401 46.90070 671.10
7.39664 46.90070 649.30
7.39926 46.90070 644.50
7.40189 46.90070 651.10
7.40451 46.90070 664.70
7.40714 46.90071 681.00
7.40976 46.90071 698.90
7.41239 46.90071 715.00
7.41501 46.90071 720.70
7.41764 46.90071 687.20
7.42026 46.90071 740.10
7.42289 46.90071 724.10
7.42551 46.90071 721.40
7.42813 46.90071 769.70
7.43076 46.90071 816.90
7.43338 46.90071 903.20
7.43601 46.90071 919.10
7.43863 46.90071 913.80
7.44126 46.90071 901.70
7.44388 46.90071 858.00
7.44651 46.90071 771.40
7.44913 46.90071 701.40
7.45176 46.90071 782.80
7.34677 46.89887 632.00
7.34940 46.89888 632.60
7.35202 46.89888 616.50
7.35464 46.89888 594.80
7.35727 46.89888 640.80
7.35989 46.89888 666.60
7.36252 46.89889 677.40
7.36514 46.89889 672.70
7.36777 46.89889 662.30
7.37039 46.89889 653.30
7.37302 46.89889 655.40
7.37564 46.89889 665.40
7.37827 46.89889 658.20
7.38089 46.89890 645.40
7.38352 46.89890 637.70
7.38614 46.89890 638.30
7.38877 46.89890 645.50
7.39139 46.89890 675.80
7.39401 46.89890 668.50
7.39664 46.89890 657.50
7.39926 46.89890 654.20
7.40189 46.89890 649.80
7.40451 46.89891 650.30
7.40714 46.89891 658.80
7.40976 46.89891 674.30
7.41239 46.89891 689.80
7.41501 46.89891 679.60
7.41764 46.89891 675.30
7.42026 46.89891 695.30
7.42289 46.89891 714.40
7.42551 46.89891 768.40
7.42814 46.89891 858.00
7.43076 46.89891 891.30
7.43338 46.89891 908.70
7.43601 46.89891 911.90
7.43863 46.89891 907.90
7.44126 46.89891 884.20
7.44388 46.89891 834.70
7.44651 46.89891 789.60
7.44913 46.89891 779.00
7.45176 46.89891 799.70
7.34677 46.89707 621.59
7.34940 46.89708 598.27
7.35202 46.89708 584.50
7.35465 46.89708 611.83
7.35727 46.89708 645.94
7.35990 46.89708 683.78
7.36252 46.89709 694.00
7.36515 46.89709 696.21
7.36777 46.89709 692.83
7.37039 46.89709 687.24
7.37302 46.89709 661.32
7.37564 46.89709 639.23
7.37827 46.89710 636.19
7.38089 46.89710 630.59
7.38352 46.89710 630.83
7.38614 46.89710 635.31
7.38877 46.89710 635.30
7.39139 46.89710 636.99
7.39402 46.89710 639.20
7.39664 46.89710 639.80
7.39927 46.89710 642.10
7.40189 46.89711 645.90
7.40451 46.89711 661.19
7.40714 46.89711 665.70
7.40976 46.89711 667.00
7.41239 46.89711 673.91
7.41501 46.89711 711.73
7.41764 46.89711 679.73
7.42026 46.89711 710.49
7.42289 46.89711 790.00
7.42551 46.89711 840.64
7.42814 46.89711 877.15
7.43076 46.89711 868.96
7.43338 46.89711 840.75
7.43601 46.89711 864.67
7.43863 46.89711 851.67
7.44126 46.89711 825.07
7.44388 46.89711 794.69
7.44651 46.89711 786.42
7.44913 46.89711 825.53
7.45176 46.89711 829.98
7.34678 46.89528 586.50
7.34940 46.89528 592.90
7.35203 46.89528 585.21
7.35465 46.89528 638.90
7.35727 46.89528 670.40
7.35990 46.89529 689.40
7.36252 46.89529 698.30
7.36515 46.89529 716.90
7.36777 46.89529 734.00
7.37040 46.89529 718.90
7.37302 46.89529 688.80
7.37565 46.89530 662.70
7.37827 46.89530 624.90
7.38090 46.89530 642.10
7.38352 46.89530 644.60
7.38614 46.89530 649.20
7.38877 46.89530 647.29
7.39139 46.89530 645.30
7.39402 46.89530 639.51
7.39664 46.89530 644.70
7.39927 46.89531 643.50
7.40189 46.89531 650.40
7.40452 46.89531 650.10
7.40714 46.89531 660.30
7.40976 46.89531 695.40
7.41239 46.89531 712.40
7.41501 46.89531 731.80
7.41764 46.89531 747.80
7.42026 46.89531 695.80
7.42289 46.89531 759.20
7.42551 46.89531 789.70
7.42814 46.89531 813.39
7.43076 46.89531 804.60
7.43339 46.89531 789.70
7.43601 46.89531 795.80
7.43863 46.89531 815.40
7.44126 46.89531 822.80
7.44388 46.89531 827.50
7.44651 46.89531 845.10
7.44913 46.89531 854.00
7.45176 46.89531 832.01
7.34678 46.89348 556.60
7.34940 46.89348 561.40
7.35203 46.89348 577.70
7.35465 46.89348 615.00
7.35728 46.89348 644.50
7.35990 46.89349 677.20
7.36253 46.89349 694.40
7.36515 46.89349 707.90
7.36778 46.89349 722.70
7.37040 46.89349 704.50
7.37302 46.89349 680.61
7.37565 46.89350 639.60
7.37827 46.89350 632.50
7.38090 46.89350 653.00
7.38352 46.89350 674.10
7.38615 46.89350 665.20
7.38877 46.89350 661.40
7.39139 46.89350 659.10
7.39402 46.89350 657.80
7.39664 46.89351 660.10
7.39927 46.89351 649.10
7.40189 46.89351 666.60
7.40452 46.89351 659.80
7.40714 46.89351 655.70
7.40977 46.89351 659.90
7.41239 46.89351 674.30
7.41501 46.89351 709.30
7.41764 46.89351 719.30
7.42026 46.89351 705.20
7.42289 46.89351 722.00
7.42551 46.89351 734.70
7.42814 46.89351 755.80
7.43076 46.89351 759.00
7.43339 46.89351 782.00
7.43601 46.89351 823.00
7.43863 46.89351 847.39
7.44126 46.89351 875.30
7.44388 46.89351 881.00
7.44651 46.89351 909.90
7.44913 46.89351 866.70
7.45176 46.89351 849.30
7.34678 46.89168 554.10
7.34941 46.89168 554.50
7.35203 46.89168 565.40
7.35466 46.89168 577.90
7.35728 46.89169 609.60
7.35990 46.89169 648.50
7.36253 46.89169 663.80
7.36515 46.89169 683.40
7.36778 46.89169 675.60
7.37040 46.89169 668.50
7.37303 46.89170 659.60
7.37565 46.89170 630.40
7.37827 46.89170 651.70
7.38090 46.89170 680.00
7.38352 46.89170 682.00
7.38615 46.89170 672.30
7.38877 46.89170 671.80
7.39140 46.89170 668.00
7.39402 46.89171 656.00
7.39665 46.89171 657.30
7.39927 46.89171 682.20
7.40189 46.89171 690.20
7.40452 46.89171 681.20
7.40714 46.89171 687.70
7.40977 46.89171 697.00
7.41239 46.89171 693.00
7.41502 46.89171 671.20
7.41764 46.89171 679.30
7.42026 46.89171 690.10
7.42289 46.89171 715.70
7.42551 46.89171 728.90
7.42814 46.89171 749.00
7.43076 46.89171 778.40
7.43339 46.89171 798.01
7.43601 46.89171 868.60
7.43863 46.89171 895.30
7.44126 46.89171 930.00
7.44388 46.89171 938.90
7.44651 46.89171 919.50
7.44913 46.89171 885.00
7.45176 46.89171 861.20
7.34679 46.88988 549.80
7.34941 46.88988 558.90
7.35203 46.88988 557.50
7.35466 46.88988 559.90
7.35728 46.88989 598.40
7.35991 46.88989 620.60
7.36253 46.88989 667.80
7.36516 46.88989 673.40
7.36778 46.88989 689.90
7.37040 46.88989 676.80
7.37303 46.88990 653.50
7.37565 46.88990 638.30
7.37828 46.88990 637.10
7.38090 46.88990 665.70
7.38353 46.88990 669.11
7.38615 46.88990 670.00
7.38877 46.88990 673.01
7.39140 46.88991 650.00
7.39402 46.88991 654.60
7.39665 46.88991 679.00
7.39927 46.88991 692.20
7.40189 46.88991 707.20
7.40452 46.88991 712.50
7.40714 46.88991 719.01
7.40977 46.88991 730.01
7.41239 46.88991 736.50
7.41502 46.88991 746.70
7.41764 46.88991 722.70
7.42026 46.88991 720.71
7.42289 46.88991 727.60
7.42551 46.88991 777.71
7.42814 46.88991 779.90
7.43076 46.88992 835.89
7.43339 46.88992 865.20
7.43601 46.88992 886.40
7.43863 46.88992 901.50
7.44126 46.88992 916.20
7.44388 46.88992 910.80
7.44651 46.88992 906.50
7.44913 46.88991 882.20
7.45175 46.88991 862.30
7.34679 46.88808 599.30
7.34941 46.88808 588.10
7.35204 46.88808 555.50
7.35466 46.88809 559.50
7.35729 46.88809 585.00
7.35991 46.88809 608.70
7.36253 46.88809 648.60
7.36516 46.88809 688.60
7.36778 46.88809 698.71
7.37041 46.88810 681.79
7.37303 46.88810 667.30
7.37565 46.88810 627.00
7.37828 46.88810 648.90
7.38090 46.88810 676.20
7.38353 46.88810 671.80
7.38615 46.88810 669.00
7.38878 46.88811 654.00
7.39140 46.88811 653.21
7.39402 46.88811 671.50
7.39665 46.88811 701.50
7.39927 46.88811 707.30
7.40190 46.88811 734.80
7.40452 46.88811 744.80
7.40714 46.88811 744.40
7.40977 46.88811 744.89
7.41239 46.88811 762.30
7.41502 46.88811 775.30
7.41764 46.88811 712.30
7.42027 46.88811 726.90
7.42289 46.88812 754.90
7.42551 46.88812 771.90
7.42814 46.88812 840.10
7.43076 46.88812 847.90
7.43339 46.88812 904.00
7.43601 46.88812 907.90
7.43863 46.88812 860.20
7.44126 46.88812 871.80
7.44388 46.88812 879.60
7.44651 46.88812 884.61
7.44913 46.88812 870.00
7.45175 46.88812 867.80
